Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01,57.63999938964844,61.880001068115234,53.209999084472656,61.81999969482422,61.81999969482422,91481400
2018-12-01,62.689998626708984,63.09000015258789,55.91400146484375,62.08000183105469,62.08000183105469,29759300
2019-01-01,61.16999816894531,74.10600280761719,58.2400016784668,74.0199966430664,74.0199966430664,37509700
2019-02-01,74.3499984741211,86.01000213623047,74.13999938964844,84.41000366210938,84.41000366210938,39063100
2019-03-01,85.0,88.08999633789062,83.1500015258789,87.19999694824219,87.19999694824219,34937600
2019-04-01,88.0,93.7699966430664,84.06999969482422,87.02999877929688,87.02999877929688,33364700
2019-05-01,88.0,88.47000122070312,71.02999877929688,75.12999725341797,75.12999725341797,43834200
2019-06-01,75.1500015258789,89.98999786376953,73.61000061035156,89.80999755859375,89.80999755859375,42319700
2019-07-01,91.9000015258789,94.5199966430664,85.62000274658203,89.5199966430664,89.5199966430664,27707000
2019-08-01,89.33999633789062,101.58000183105469,82.41000366210938,96.86000061035156,96.86000061035156,45479300
2019-09-01,96.0,102.0,93.7300033569336,97.25,97.25,28000900
2019-10-01,97.86000061035156,104.54000091552734,91.41999816894531,100.91000366210938,100.91000366210938,33882800
2019-11-01,101.55000305175781,110.0,100.55999755859375,107.02999877929688,107.02999877929688,26861800
2019-12-01,107.06999969482422,108.80000305175781,100.44000244140625,102.62999725341797,102.62999725341797,27227000
2020-01-01,103.83999633789062,106.81999969482422,92.56999969482422,92.98999786376953,92.98999786376953,33445300
2020-02-01,93.8499984741211,99.8499984741211,89.36000061035156,94.76000213623047,94.76000213623047,40262100
2020-03-01,94.94000244140625,99.7699966430664,77.93000030517578,83.68000030517578,83.68000030517578,56174900
2020-04-01,81.19000244140625,99.44000244140625,79.40499877929688,96.7699966430664,96.7699966430664,26644900
2020-05-01,95.05000305175781,108.6500015258789,92.20999908447266,108.12999725341797,108.12999725341797,44454500
2020-06-01,107.93000030517578,108.0999984741211,93.91000366210938,100.77999877929688,100.77999877929688,45388800
2020-07-01,101.19999694824219,103.2300033569336,93.0999984741211,99.88999938964844,99.88999938964844,26861300
2020-08-01,99.2300033569336,106.38500213623047,95.11000061035156,98.5199966430664,98.5199966430664,40357600
2020-09-01,98.54000091552734,102.87000274658203,90.62000274658203,98.77999877929688,98.77999877929688,32498500
2020-10-01,99.68000030517578,108.5,95.4800033569336,104.87000274658203,104.87000274658203,23214600
2020-11-01,105.37000274658203,120.6500015258789,103.94000244140625,120.04000091552734,120.04000091552734,24861000
2020-12-01,120.5,132.6199951171875,120.0,132.08999633789062,132.08999633789062,27806600
2021-01-01,132.4199981689453,153.2100067138672,129.31700134277344,141.58999633789062,141.58999633789062,34060100
2021-02-01,142.8800048828125,155.5,133.52999877929688,141.52000427246094,141.52000427246094,27122900
2021-03-01,144.00999450683594,145.22999572753906,129.08999633789062,143.39999389648438,143.39999389648438,23715600
2021-04-01,144.0,149.77999877929688,141.74000549316406,144.35000610351562,144.35000610351562,19015100
2021-05-01,145.4499969482422,145.4499969482422,134.64999389648438,142.3800048828125,142.3800048828125,18183700
2021-06-01,143.07000732421875,155.8800048828125,141.22000122070312,154.41000366210938,154.41000366210938,19263800
2021-07-01,154.52000427246094,164.88499450683594,150.35000610351562,164.5500030517578,164.5500030517578,17626800
2021-08-01,165.0,180.39500427246094,161.11000061035156,179.3800048828125,179.3800048828125,17335900
2021-09-01,178.9600067138672,182.49000549316406,164.2100067138672,164.2899932861328,164.2899932861328,18237200
2021-10-01,164.72999572753906,180.3000030517578,159.07000732421875,180.02000427246094,180.02000427246094,15094100
2021-11-01,180.5,200.75999450683594,179.27999877929688,194.47999572753906,194.47999572753906,22110100
2021-12-01,197.0,209.0800018310547,192.0800018310547,206.50999450683594,206.50999450683594,22220200
2022-01-01,205.8800048828125,207.22000122070312,156.6300048828125,168.82000732421875,168.82000732421875,28710400
2022-02-01,170.1300048828125,173.0970001220703,147.77000427246094,157.3699951171875,157.3699951171875,24842700
2022-03-01,157.0800018310547,166.52000427246094,143.67999267578125,157.97000122070312,157.97000122070312,24915400
2022-04-01,158.99000549316406,160.75999450683594,140.0,140.27000427246094,140.27000427246094,18192900
2022-05-01,140.1699981689453,147.85000610351562,127.93000030517578,145.60000610351562,145.60000610351562,24714700
2022-06-01,146.17999267578125,150.0,130.07000732421875,137.85000610351562,137.85000610351562,19468000
2022-07-01,136.92999267578125,163.27999877929688,133.33999633789062,162.60000610351562,162.60000610351562,15801500
2022-08-01,161.16000366210938,180.6699981689453,160.66000366210938,163.88999938964844,163.88999938964844,18630500
2022-09-01,162.0800018310547,173.93600463867188,154.4600067138672,157.36000061035156,157.36000061035156,19673200
2022-10-01,159.3300018310547,177.72999572753906,149.72999572753906,174.14999389648438,174.14999389648438,18611000
2022-11-01,176.22000122070312,180.92999267578125,159.375,180.88999938964844,180.88999938964844,21853300
2022-12-01,180.85000610351562,189.4499969482422,166.4250030517578,171.07000732421875,171.07000732421875,17331000
2023-01-01,172.8699951171875,188.00999450683594,167.80999755859375,179.35000610351562,179.35000610351562,19801500
2023-02-01,178.22000122070312,189.31500244140625,151.30999755859375,159.9600067138672,159.9600067138672,27666700
2023-03-01,159.49000549316406,161.7100067138672,152.27000427246094,161.47999572753906,161.47999572753906,24995100
2023-04-01,159.91000366210938,161.77000427246094,139.625,144.63999938964844,144.63999938964844,22182500
2023-05-01,144.7100067138672,164.35499572753906,140.6699981689453,161.8000030517578,161.8000030517578,28336400
2023-06-01,161.9600067138672,168.80999755859375,156.1649932861328,167.4499969482422,167.4499969482422,22213100
2023-07-01,166.22000122070312,172.72000122070312,160.25,161.0800018310547,161.0800018310547,18448600
2023-08-01,161.0,162.625,125.88999938964844,133.3000030517578,133.3000030517578,39189100
2023-09-01,134.47999572753906,136.60499572753906,129.69000244140625,132.30999755859375,132.30999755859375,27011400
2023-10-01,131.91000366210938,133.35899353027344,118.56999969482422,122.05000305175781,122.05000305175781,25013500
2023-11-01,122.05999755859375,139.22000122070312,119.31999969482422,135.88999938964844,135.88999938964844,32882600
2023-12-01,135.7100067138672,160.9499969482422,135.1199951171875,159.08999633789062,159.08999633789062,32787700
2024-01-01,157.39999389648438,160.30999755859375,148.19000244140625,153.25999450683594,153.25999450683594,20656000
2024-02-01,153.38999938964844,162.50999450683594,138.18499755859375,154.3000030517578,154.3000030517578,29442200
2024-03-01,154.25,158.5,148.1699981689453,156.3800048828125,156.3800048828125,25442700
2024-04-01,156.0500030517578,160.32000732421875,144.3000030517578,147.94000244140625,147.94000244140625,25928900
2024-05-01,147.1999969482422,161.0800018310547,136.5399932861328,138.47999572753906,138.47999572753906,28057100
2024-06-01,139.8699951171875,139.8699951171875,134.3000030517578,136.75,136.75,22092000
2024-07-01,136.75,149.6699981689453,134.50999450683594,139.57000732421875,139.57000732421875,21568000
2024-08-01,138.75,159.23300170898438,119.72000122070312,154.1199951171875,154.1199951171875,36211800
2024-09-01,152.85000610351562,160.7100067138672,143.0500030517578,158.92999267578125,158.92999267578125,17879000
2024-10-01,158.33999633789062,162.4199981689453,148.3699951171875,149.00999450683594,149.00999450683594,20868100
2024-11-01,150.0800018310547,175.38999938964844,147.89500427246094,170.83999633789062,170.83999633789062,32216100
2024-12-01,169.66000366210938,174.05499267578125,158.80999755859375,160.6300048828125,160.6300048828125,22458000
2025-01-01,162.0,180.25999450683594,158.74000549316406,178.35000610351562,178.35000610351562,17073600
2025-02-01,173.77999877929688,186.1999969482422,155.52000427246094,159.52999877929688,159.52999877929688,24194300
2025-03-01,160.52999877929688,162.64999389648438,143.97999572753906,149.77000427246094,149.77000427246094,20276300
2025-04-01,149.5800018310547,152.5800018310547,121.43000030517578,145.39999389648438,145.39999389648438,24155700
2025-05-01,146.30999755859375,174.97999572753906,144.86000061035156,157.0399932861328,157.0399932861328,22474600
2025-06-01,157.3000030517578,165.85000610351562,155.63999938964844,163.86000061035156,163.86000061035156,16366300
2025-07-01,163.14999389648438,168.72999572753906,157.90499877929688,163.91000366210938,163.91000366210938,16803300
2025-08-01,161.05999755859375,170.5399932861328,152.8459930419922,163.42999267578125,163.42999267578125,21860500
2025-09-01,159.88999938964844,180.0800018310547,159.82000732421875,174.9199981689453,174.9199981689453,20988900
2025-10-01,174.0,184.4600067138672,158.7899932861328,182.9600067138672,182.9600067138672,26456600
2025-11-01,182.16000366210938,201.5,167.22999572753906,197.9499969482422,197.9499969482422,28085100
2025-12-01,196.4199981689453,214.5800018310547,196.38999938964844,203.19000244140625,203.19000244140625,23585000
2026-01-01,205.30999755859375,225.0,203.72000122070312,216.3300018310547,216.3300018310547,20573000
2026-02-01,215.9199981689453,311.80999755859375,214.49000549316406,307.3299865722656,307.3299865722656,34776100
2026-03-01,302.8399963378906,317.0,264.70001220703125,282.3699951171875,282.3699951171875,34901600
2026-04-01,286.75,352.7799987792969,280.5989990234375,349.9100036621094,349.9100036621094,23038600
2026-05-01,353.5199890136719,370.17498779296875,326.4800109863281,338.3299865722656,338.3299865722656,35076000
2026-06-01,332.7300109863281,374.9630126953125,315.010009765625,350.07000732421875,350.07000732421875,35367900
2026-07-01,342.1449890136719,345.20001220703125,293.54998779296875,319.0799865722656,319.0799865722656,28706600
2026-08-01,317.1300048828125,366.4100036621094,310.2699890136719,316.1300048828125,316.1300048828125,22689686
